contig_id,Average_pI,realm,kingdom,phylum,class,order,family
NODE_3223_length_5093_cov_5.274911,4.553167152404786,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2305_length_5768_cov_10.725188,6.303466987609864,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3416523,4.454172579447428,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2864_length_4997_cov_8.543302,6.558895683288574,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2027620,4.465115438188826,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3705_length_4148_cov_9.227462,8.737222862243652,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2635_length_5432_cov_7.373628,4.102433967590332,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2899_length_7522_cov_14.041382,5.542876052856445,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3095_length_3847_cov_6.777690,7.168158531188964,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3590_length_5615_cov_12.604676,4.597785758972168,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_33599,4.880659198760986,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2495517,6.300456809997558,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_322277,5.830452919006347,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_850033,6.404475847880046,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1064_length_4603_cov_113.041777,4.491923141479492,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_737_length_9284_cov_9.683606,6.163112576802571,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_7450_length_4087_cov_16.780754,5.989242490132649,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_803_length_9991_cov_11.545290,6.151806831359862,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2888865,8.037793083190918,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2861745,4.899227278573171,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3345_length_4538_cov_17.362257,6.611717510223388,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4055_length_3853_cov_9.515534,4.10351390838623,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_901526,5.126161003112793,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3307885,8.551038169860842,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1723_length_5148_cov_12.440016,6.504790687561035,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3429089,4.276853879292806,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_167_length_30385_cov_122.651203,6.210920316522771,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5870_length_4803_cov_4.494524,7.537720425923664,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae
NODE_3029_length_7320_cov_10.905024,7.1096712112426745,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae
genomad_k141_454838,5.317310523986817,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3585377,7.58557465871175,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3777_length_5888_cov_9.999486,4.742142581939696,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1943_length_4321_cov_6.071730,4.473564147949219,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_8287_length_4193_cov_6.972450,5.047183227539063,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4726_length_4136_cov_10.276893,4.361506080627441,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3070_length_6661_cov_253.232062,5.397965049743652,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae
genomad_k141_3353218,7.674889183044433,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_508_length_7961_cov_12.520111,6.3837080001831055,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2290608,4.820367240905762,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1884_length_9753_cov_9.170448,4.425961494445801,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4846_length_3657_cov_11.954747,4.301654624938965,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_6106_length_4686_cov_20.537897,6.699604479471842,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2931172,9.226666831970215,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Zobellviridae,Unclassified Zobellviridae
NODE_5726_length_4875_cov_6.617012,8.363792355855304,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1863_length_4523_cov_162.564906,6.42039737701416,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_261_length_29188_cov_46.709299,5.2607415199279774,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_903443,5.06957778930664,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3720_length_6394_cov_31.223064,5.228385925292969,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3515_length_3715_cov_282.366393,4.854200649261474,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_530_length_13859_cov_6.850623,6.660927391052246,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3605_length_3798_cov_6.284798,5.995399665832519,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2118_length_4312_cov_10.173596,5.852218341827392,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_974422,6.111152267456054,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1643_length_7328_cov_9.306064,5.121670722961424,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Vertoviridae
NODE_3769_length_3701_cov_8.012068,4.0500284194946286,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3814_length_4210_cov_9.326113,6.013616561889648,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3001_length_6764_cov_8.797883,5.152122211456299,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3890_length_3634_cov_7.946074,4.742043113708497,,,,Unclassified,Unclassified,Unclassified
NODE_1111_length_6779_cov_10.501785,5.482598304748535,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,Unclassified Autographiviridae
NODE_1692_length_6658_cov_10.057095,9.077680397033692,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4866_length_5373_cov_6.253667,4.152565956115722,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_4176_length_3882_cov_4.868043,6.731009864807128,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_178466,7.339269447326661,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1987_length_5405_cov_11.286542,6.855634651184081,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_746_length_16773_cov_22.958907,4.671096687316894,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1163_length_8553_cov_5.731819,4.972818883260091,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5159_length_5196_cov_45.446411,4.702392234802245,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2332726,5.26160831451416,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1044416,5.430192756652832,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3121391,7.920215034484863,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_379_length_7640_cov_140.480158,5.053839073181152,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1641053,9.135121726989746,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_9134_length_3585_cov_13.578470,4.552598762512206,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2687424,4.681509590148925,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2351_length_4930_cov_42.269949,5.80816421508789,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1200_length_8062_cov_8.671163,8.405680656433105,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2858477,6.650193087259929,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_670_length_3688_cov_27.628957,5.035417556762694,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2144620,4.902215385437011,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_8296_length_3816_cov_66.762297,4.0500284194946286,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_990_length_5835_cov_19.860208,8.300487518310547,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5102_length_3559_cov_7.933790,5.917605171203612,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2403_length_8435_cov_7.091050,5.838992977142334,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3379142,10.509910011291506,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3127_length_3903_cov_8.411902,5.0331866264343255,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3392_length_6268_cov_10.079028,6.042022768656412,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1925_length_4600_cov_21.229043,5.5351175308227525,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_143427,7.208711433410644,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3361_length_5109_cov_3.651563,4.298357963562012,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3012_length_4647_cov_6.678136,5.51567859649658,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_68947,7.116580390930175,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,Unclassified Autographiviridae
NODE_1047_length_6434_cov_6.693839,5.291164588928221,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_927907,4.430167579650878,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_493195,6.935463905334473,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_94_length_38193_cov_172.967985,4.8629339599609365,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1067_length_5610_cov_10.448065,7.084771728515625,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1138734,5.926056098937988,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_363_length_18737_cov_132.756611,5.342857246398926,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2116_length_5685_cov_5.647425,4.581529808044435,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_849760,6.0794076919555655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_840022,4.489393806457519,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1835_length_4432_cov_193.374457,9.629852104187012,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2906_length_3511_cov_6.165799,4.384611129760742,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2387610,10.03864612579346,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1765_length_5013_cov_6.228520,7.845947456359863,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1514767,4.804679679870605,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2684844,5.157877159118651,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_1608490,6.746086756388345,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1736_length_7306_cov_21.795339,7.79611177444458,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2298042,5.774523353576659,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1796_length_4468_cov_6.173351,5.402682685852051,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_3053_length_6681_cov_12.001660,7.074913024902344,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2290378,4.580241457621256,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2401148,4.903409004211425,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1397_length_8610_cov_33.629340,6.986028480529784,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_5110_length_4854_cov_8.879767,4.985996055603026,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_197886,4.95604190826416,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_2005_length_4470_cov_26.195696,4.9518547693888335,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_2680388,8.194914817810059,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3800290,5.5007395172119145,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
NODE_1230_length_4286_cov_22.580950,5.823262786865233,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified Caudoviricetes,Unclassified Caudoviricetes
genomad_k141_3581461,5.854761060078939,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Schitoviridae,Unclassified Schitoviridae
