metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1468_length_5244_cov_6.635961	5244	No terminal repeats	8	11	0.8003	NA	0	1.8743	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2188_length_5244_cov_5.547697	5244	No terminal repeats	9	11	0.835	NA	0	0	NA	NA
220808_BK_F12_DNA_salt_contigs_plasmid_summary.tsv	NODE_2962_length_5244_cov_4.614955	5244	No terminal repeats	5	11	0.9457	NA	0	1.4402	NA	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_4024_length_5244_cov_35.874350	5244	No terminal repeats	7	11	0.9688	NA	0	0.2672	NA	NA
220811_MW_F14_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_6829_length_5244_cov_6.217190	5244	No terminal repeats	5	11	0.9881	NA	0	4.1108	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5323_length_5245_cov_5.804624	5245	No terminal repeats	4	11	0.7375	NA	0	0.1541	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5320_length_5245_cov_9.793256	5245	No terminal repeats	5	11	0.8126	NA	0	1.3771	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3282_length_5245_cov_8.441040	5245	No terminal repeats	9	11	0.9918	NA	2	4.1275	MOBQ	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3086_length_5246_cov_5.662493	5246	No terminal repeats	5	11	0.7292	NA	0	0.1579	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3087_length_5246_cov_5.553073	5246	No terminal repeats	4	11	0.7518	NA	0	0.9497	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_4147_length_5246_cov_6.012907	5246	No terminal repeats	8	11	0.8722	NA	0	0.5593	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4824_length_5246_cov_11.541514	5246	No terminal repeats	9	11	0.9913	NA	0	2.0409	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4543_length_5247_cov_19.024846	5247	No terminal repeats	1	11	0.7728	NA	0	0.49	NA	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_4023_length_5247_cov_9.129045	5247	No terminal repeats	7	11	0.8524	NA	0	1.9442	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4822_length_5247_cov_10.960516	5247	No terminal repeats	5	11	0.8721	NA	0	0.7486	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3280_length_5247_cov_7.810863	5247	No terminal repeats	7	11	0.8931	NA	0	0.7206	NA	NA
220808_BK_F14_DNA_hard_red_contigs_plasmid_summary.tsv	NODE_6953_length_5247_cov_28.789869	5247	No terminal repeats	3	11	0.8957	NA	0	0.5687	NA	NA
220811_MW_F14_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_6822_length_5247_cov_5.057589	5247	No terminal repeats	5	11	0.8963	NA	2	2.5213	I_traN;MOBH	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_5248_length_5247_cov_40.961287	5247	No terminal repeats	6	11	0.9415	NA	3	3.4645	T_virB5;T_virB8;T_virB9	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2170_length_5248_cov_5.708261	5248	No terminal repeats	5	11	0.7195	NA	0	1.3012	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2193_length_5248_cov_9.719815	5248	No terminal repeats	6	11	0.8008	NA	0	0.3899	NA	NA
220807_MW_S7_DNA_Porewater_2_A_contigs_plasmid_summary.tsv	NODE_2251_length_5248_cov_18.790487	5248	No terminal repeats	5	11	0.8301	NA	0	0.7448	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2075_length_5248_cov_231.326016	5248	No terminal repeats	6	11	0.9677	NA	0	2.2598	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1466_length_5248_cov_8.981128	5248	No terminal repeats	6	11	0.9865	NA	0	1.6889	NA	NA
220812_MW_F12_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_1305_length_5249_cov_7.292838	5249	No terminal repeats	2	11	0.7207	NA	0	0	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5912_length_5249_cov_100.075664	5249	No terminal repeats	5	11	0.8242	NA	0	0.1451	NA	NA
220806_BK_F6E_DNA_mat_orange_contigs_plasmid_summary.tsv	NODE_4766_length_5249_cov_25.631498	5249	ITR	3	11	0.9863	NA	0	0.9207	NA	NA
220808_BK_F12_DNA_sed_contigs_plasmid_summary.tsv	NODE_2681_length_5250_cov_6.550914	5250	No terminal repeats	5	11	0.7131	NA	0	0.2019	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2464_length_5250_cov_15.173051	5250	No terminal repeats	5	11	0.8925	NA	0	0.822	NA	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_5246_length_5250_cov_8.856015	5250	No terminal repeats	5	11	0.9324	NA	0	0.448	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4819_length_5250_cov_13.642926	5250	No terminal repeats	7	11	0.9456	NA	0	1.0564	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_2277_length_5250_cov_10.646391	5250	No terminal repeats	6	11	0.9582	NA	0	1.5007	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5910_length_5250_cov_10.592108	5250	No terminal repeats	5	11	0.9756	NA	0	2.2375	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5365_length_5251_cov_19.222864	5251	No terminal repeats	9	11	0.9087	NA	0	0.8919	NA	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2427_length_5251_cov_48.982487	5251	No terminal repeats	9	11	0.9195	NA	0	2.5677	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2254_length_5251_cov_21.730562	5251	No terminal repeats	5	11	0.9685	NA	0	2.2382	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5063_length_5252_cov_4.426015	5252	No terminal repeats	6	11	0.7962	NA	0	0.9027	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4539_length_5252_cov_8.632288	5252	No terminal repeats	5	11	0.9118	NA	0	0.33	NA	NA
220806_BK_F6E_DNA_mat_orange_contigs_plasmid_summary.tsv	NODE_4764_length_5253_cov_6.913428	5253	No terminal repeats	6	11	0.7346	NA	0	0.428	NA	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1014_length_5253_cov_62.001731	5253	No terminal repeats	8	11	0.9887	NA	3	4.0784	MOBP1	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2423_length_5254_cov_8.603001	5254	No terminal repeats	7	11	0.807	NA	0	0.2037	T_virB1	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4535_length_5254_cov_16.319292	5254	No terminal repeats	4	11	0.8527	NA	0	1.6369	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2249_length_5254_cov_13.707444	5254	No terminal repeats	7	11	0.8717	NA	0	0.4277	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5306_length_5254_cov_5.905559	5254	No terminal repeats	10	11	0.8759	NA	0	3.8784	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_5469_length_5254_cov_7.744951	5254	No terminal repeats	7	11	0.8886	NA	0	0.7489	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1226_length_5254_cov_10.937103	5254	No terminal repeats	6	11	0.932	NA	0	1.023	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_5464_length_5255_cov_10.928654	5255	No terminal repeats	6	11	0.7337	NA	0	0.4606	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3078_length_5255_cov_5.936538	5255	No terminal repeats	5	11	0.7962	NA	0	0.1447	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_5468_length_5255_cov_6.546923	5255	No terminal repeats	5	11	0.8719	NA	0	0.189	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_798_length_5255_cov_10.787500	5255	No terminal repeats	4	11	0.9644	NA	0	0.4927	NA	NA
220805_MW_S1_DNA_sed_D_contigs_plasmid_summary.tsv	NODE_551_length_5255_cov_28.491346	5255	No terminal repeats	3	11	0.9734	NA	0	1.2432	NA	NA
220808_BK_F13_DNA_mat_brick_2_contigs_plasmid_summary.tsv	NODE_1244_length_5256_cov_7.306864	5256	No terminal repeats	7	11	0.734	NA	0	1.5581	NA	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_2271_length_5256_cov_9.884830	5256	No terminal repeats	6	11	0.753	NA	0	1.5408	NA	NA
220808_BK_F12_DNA_salt_contigs_plasmid_summary.tsv	NODE_2945_length_5257_cov_6.399462	5257	No terminal repeats	7	11	0.8416	NA	0	0.1732	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4530_length_5258_cov_8.785316	5258	No terminal repeats	6	11	0.8847	NA	0	0	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5353_length_5258_cov_4.470306	5258	No terminal repeats	6	11	0.9008	NA	0	0.8814	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_1664_length_5258_cov_9.246396	5258	No terminal repeats	7	11	0.9573	NA	0	1.295	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_2271_length_5259_cov_10.720984	5259	No terminal repeats	7	11	0.7372	NA	0	0.3334	NA	NF033105
220811_MW_F14_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_4539_length_5259_cov_5.732898	5259	No terminal repeats	7	11	0.8233	NA	0	0.3649	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3942_length_5259_cov_6.968678	5259	No terminal repeats	7	11	0.9368	NA	0	1.8536	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5297_length_5259_cov_10.363951	5259	No terminal repeats	7	11	0.9382	NA	0	0.2623	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2442_length_5259_cov_10.160838	5259	No terminal repeats	3	11	0.9669	NA	0	2.3805	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2784_length_5260_cov_10.170989	5260	No terminal repeats	7	11	0.8289	NA	0	0.5256	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3191_length_5260_cov_9.190202	5260	No terminal repeats	5	11	0.8992	NA	0	0.1459	NA	NF012174
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1012_length_5260_cov_35.284342	5260	No terminal repeats	3	11	0.9251	NA	0	0.6624	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2785_length_5260_cov_6.196350	5260	No terminal repeats	6	11	0.9798	NA	0	0.6512	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3938_length_5261_cov_49.624088	5261	No terminal repeats	3	11	0.7157	NA	0	0.896	NA	NA
220808_BK_F13_DNA_mat_brick_1_contigs_plasmid_summary.tsv	NODE_3702_length_5261_cov_14.229351	5261	No terminal repeats	7	11	0.7411	NA	0	1.1029	NA	NF033087;NF000469
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2173_length_5261_cov_5.253554	5261	No terminal repeats	5	11	0.7991	NA	0	0.9709	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2651_length_5261_cov_10.419132	5261	No terminal repeats	4	11	0.8123	NA	0	0.1631	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_2614_length_5261_cov_4.873223	5261	No terminal repeats	6	11	0.8494	NA	0	0.4333	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5892_length_5261_cov_6.106608	5261	No terminal repeats	7	11	0.898	NA	0	0.6915	NA	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_928_length_5261_cov_11.004034	5261	No terminal repeats	5	11	0.9084	NA	0	1.7183	NA	NA
220808_BK_F11_DNA_sed_contigs_plasmid_summary.tsv	NODE_1696_length_5262_cov_21.182831	5262	No terminal repeats	3	11	0.7646	NA	0	0.2588	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2455_length_5262_cov_13.358172	5262	No terminal repeats	7	11	0.8617	NA	0	1.5053	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4803_length_5262_cov_12.252737	5262	No terminal repeats	5	11	0.8892	NA	0	0.9689	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5289_length_5262_cov_10.154215	5262	No terminal repeats	7	11	0.8907	NA	0	1.1666	NA	NA
220811_MW_F14_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_6791_length_5262_cov_5.360284	5262	No terminal repeats	9	11	0.9413	NA	0	2.4745	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3261_length_5262_cov_35.262723	5262	No terminal repeats	6	11	0.9414	NA	0	1.1051	NA	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_4011_length_5262_cov_9.150182	5262	No terminal repeats	6	11	0.9854	NA	0	2.7889	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2233_length_5264_cov_12.156268	5264	No terminal repeats	8	11	0.8284	NA	0	0.3584	NA	NA
220810_MW_S8_DNA_sed_C_contigs_plasmid_summary.tsv	NODE_105_length_5264_cov_6.764638	5264	No terminal repeats	5	11	0.8286	NA	0	1.7183	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_4120_length_5264_cov_20.008831	5264	No terminal repeats	2	11	0.8601	NA	0	1.1604	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5334_length_5264_cov_19.877520	5264	No terminal repeats	5	11	0.9029	NA	0	0.9027	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5335_length_5264_cov_12.423690	5264	No terminal repeats	6	11	0.9285	NA	0	1.3148	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2230_length_5265_cov_15.481766	5265	No terminal repeats	7	11	0.729	NA	0	0	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5286_length_5265_cov_8.590595	5265	No terminal repeats	8	11	0.9704	NA	0	3.3642	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1608_length_5266_cov_170.183650	5266	No terminal repeats	7	11	0.7961	NA	0	0.424	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1659_length_5266_cov_10.433698	5266	No terminal repeats	5	11	0.8772	NA	0	0.1792	NA	NA
220806_BK_F6E_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_4004_length_5267_cov_11.935725	5267	No terminal repeats	8	11	0.7769	NA	0	1.317	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1604_length_5267_cov_8.332118	5267	No terminal repeats	7	11	0.7945	NA	1	2.2881	I_traI	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5037_length_5267_cov_5.966999	5267	No terminal repeats	6	11	0.8459	NA	0	0.4618	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2438_length_5267_cov_8.241366	5267	No terminal repeats	8	11	0.8484	NA	0	0	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1456_length_5267_cov_7.764390	5267	No terminal repeats	8	11	0.8869	NA	0	1.2021	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_5451_length_5267_cov_5.478319	5267	No terminal repeats	6	11	0.9607	NA	0	1.3667	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3187_length_5267_cov_14.466807	5267	No terminal repeats	6	11	0.98	NA	0	2.3177	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2565_length_5268_cov_35.259352	5268	No terminal repeats	5	11	0.9847	NA	0	1.3989	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4798_length_5268_cov_14.340495	5268	No terminal repeats	7	11	0.9933	NA	0	2.325	NA	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_970_length_5269_cov_12.074031	5269	No terminal repeats	5	11	0.7131	NA	0	0.3394	NA	NA
220808_BK_F12_DNA_salt_contigs_plasmid_summary.tsv	NODE_2929_length_5269_cov_6.585155	5269	No terminal repeats	3	11	0.7387	NA	0	1.1667	NA	NA
220805_MW_S4_DNA_sed_contigs_plasmid_summary.tsv	NODE_2112_length_5269_cov_9.601266	5269	No terminal repeats	5	11	0.8409	NA	0	0.8602	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2183_length_5269_cov_7.981972	5269	No terminal repeats	5	11	0.8733	NA	0	1.4936	NA	NF000469
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2411_length_5269_cov_34.145570	5269	No terminal repeats	4	11	0.8969	NA	0	0.3163	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5326_length_5269_cov_35.365362	5269	No terminal repeats	6	11	0.9442	NA	0	0.5459	NA	NA
220811_MW_F14_DNA_Porewater_A_contigs_plasmid_summary.tsv	NODE_6770_length_5269_cov_27.394323	5269	No terminal repeats	5	11	0.9616	NA	0	3.3497	NA	NA
220808_BK_F13_DNA_mat_green_contigs_plasmid_summary.tsv	NODE_5446_length_5270_cov_60.487057	5270	No terminal repeats	5	11	0.9038	NA	0	0.9096	NA	NA
220808_BK_F14_DNA_mat_pink_contigs_plasmid_summary.tsv	NODE_6097_length_5270_cov_9.747651	5270	No terminal repeats	7	11	0.97	NA	0	2.3895	NA	NA
220808_BK_F13_DNA_mat_red_contigs_plasmid_summary.tsv	NODE_7850_length_5271_cov_8.651649	5271	No terminal repeats	8	11	0.7423	NA	0	0.3212	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5031_length_5271_cov_5.984279	5271	No terminal repeats	3	11	0.8689	NA	0	0	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_2265_length_5271_cov_12.299463	5271	No terminal repeats	6	11	0.8748	NA	0	0.4502	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5872_length_5272_cov_15.327200	5272	No terminal repeats	4	11	0.7834	NA	0	0.1769	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_4111_length_5272_cov_11.447000	5272	No terminal repeats	5	11	0.8022	NA	0	0.6141	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2773_length_5273_cov_13.526639	5273	No terminal repeats	6	11	0.7968	NA	0	0.261	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5028_length_5273_cov_6.048486	5273	No terminal repeats	1	11	0.8224	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3068_length_5273_cov_5.265236	5273	No terminal repeats	6	11	0.8616	NA	0	0.3224	NA	NA
220806_BK_F6E_DNA_sed_black_contigs_plasmid_summary.tsv	NODE_2261_length_5273_cov_5.082599	5273	No terminal repeats	5	11	0.9001	NA	0	0.5771	NA	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_925_length_5274_cov_76.790381	5274	No terminal repeats	2	11	0.7442	NA	0	0	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_2264_length_5274_cov_10.824679	5274	No terminal repeats	3	11	0.8158	NA	0	0.6716	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2181_length_5274_cov_10.406016	5274	No terminal repeats	6	11	0.8959	NA	0	0.5403	NA	NA
220807_BK_F8_DNA_plankton_contigs_plasmid_summary.tsv	NODE_2505_length_5274_cov_22.648017	5274	No terminal repeats	6	11	0.9211	NA	0	0.9869	NA	NA
220812_MW_F9_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_924_length_5275_cov_24.111303	5275	No terminal repeats	9	11	0.8069	NA	0	0	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2148_length_5275_cov_17.524138	5275	No terminal repeats	7	11	0.8388	NA	0	1.3707	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2219_length_5275_cov_22.616475	5275	No terminal repeats	5	11	0.8419	NA	0	0	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2770_length_5275_cov_14.230268	5275	No terminal repeats	6	11	0.9276	NA	0	0.733	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_4106_length_5275_cov_21.621648	5275	No terminal repeats	7	11	0.9662	NA	1	1.4932	NA	NA
220805_MW_S1_DNA_sed_A_contigs_plasmid_summary.tsv	NODE_966_length_5275_cov_12.526820	5275	No terminal repeats	2	11	0.994	NA	1	3.3479	NA	NA
220806_BK_F6E_DNA_sed_core_contigs_plasmid_summary.tsv	NODE_2260_length_5276_cov_11.177361	5276	No terminal repeats	5	11	0.8912	NA	0	0.6374	NA	NA
220809_MW_S9_DNA_sed_contigs_plasmid_summary.tsv	NODE_2015_length_5276_cov_7.772074	5276	No terminal repeats	9	11	0.9898	NA	0	1.7183	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2162_length_5277_cov_12.178476	5277	No terminal repeats	5	11	0.7804	NA	0	0	NA	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_2900_length_5277_cov_4.818652	5277	No terminal repeats	3	11	0.7898	NA	0	0.9595	NA	NA
220812_MW_F12_DNA_Crust_A_contigs_plasmid_summary.tsv	NODE_363_length_5277_cov_7.204902	5277	No terminal repeats	4	11	0.8405	NA	0	1.0559	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_2605_length_5277_cov_6.804098	5277	No terminal repeats	2	11	0.8524	NA	0	0.8829	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1601_length_5277_cov_26.667752	5277	No terminal repeats	7	11	0.9798	NA	0	0.8817	NA	NA
220807_MW_S7_DNA_Salt_Mat_contigs_plasmid_summary.tsv	NODE_2899_length_5277_cov_5.739563	5277	DTR	5	11	0.9835	NA	1	2.9646	NA	NA
220808_BK_F14_DNA_mat_dualtone_contigs_plasmid_summary.tsv	NODE_5265_length_5278_cov_8.729083	5278	No terminal repeats	7	11	0.8759	NA	0	1.5202	NA	NA
220808_BK_F14_DNA_mat_black_2_contigs_plasmid_summary.tsv	NODE_5185_length_5278_cov_5.354203	5278	No terminal repeats	6	11	0.9299	NA	0	1.8548	NA	NA
220808_BK_F14_DNA_mat_pink_contigs_plasmid_summary.tsv	NODE_6081_length_5278_cov_12.968409	5278	No terminal repeats	5	11	0.9309	NA	0	1.423	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5021_length_5278_cov_11.331227	5278	No terminal repeats	3	11	0.9847	NA	1	0.3551	MOBQ	NA
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1316_length_5279_cov_8.813936	5279	No terminal repeats	4	11	0.7232	NA	0	0.166	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_2359_length_5280_cov_15.388517	5280	No terminal repeats	3	11	0.7049	NA	0	0.686	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3241_length_5280_cov_34.880766	5280	No terminal repeats	6	11	0.8562	NA	0	0.7731	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2214_length_5280_cov_8.145837	5280	No terminal repeats	3	11	0.8629	NA	0	1.5282	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1451_length_5280_cov_14.466794	5280	No terminal repeats	6	11	0.9288	NA	0	1.3968	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2175_length_5281_cov_9.702067	5281	No terminal repeats	4	11	0.8242	NA	0	0.4578	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2633_length_5281_cov_11.369499	5281	No terminal repeats	6	11	0.8761	NA	0	1.4971	NA	NA
220808_BK_F14_DNA_mat_black_1_contigs_plasmid_summary.tsv	NODE_6595_length_5281_cov_13.792384	5281	No terminal repeats	5	11	0.9823	NA	0	0.8817	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3235_length_5282_cov_36.808303	5282	No terminal repeats	5	11	0.8844	NA	0	0.32	NA	NA
220805_BK_F3_DNA_sed_contigs_plasmid_summary.tsv	NODE_4095_length_5282_cov_127.389707	5282	No terminal repeats	7	11	0.8999	NA	0	1.1394	NA	NA
220806_BK_F6E_DNA_sed_beige_contigs_plasmid_summary.tsv	NODE_5300_length_5282_cov_25.318921	5282	DTR	4	11	0.9854	NA	0	0.9207	NA	NA
220806_BK_F6E_DNA_mat_brown_contigs_plasmid_summary.tsv	NODE_4782_length_5282_cov_12.346470	5282	DTR	3	11	0.9862	NA	0	0.9207	NA	NA
220807_MW_S7_DNA_Porewater_1_A_contigs_plasmid_summary.tsv	NODE_2675_length_5283_cov_19.732402	5283	No terminal repeats	11	11	0.8513	NA	0	0.1441	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2156_length_5283_cov_6.711362	5283	No terminal repeats	6	11	0.9221	NA	0	0.4922	NA	NA
220807_BK_F8_DNA_plankton_contigs_plasmid_summary.tsv	NODE_2497_length_5284_cov_26.727290	5284	No terminal repeats	5	11	0.8122	NA	0	0.4821	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2630_length_5284_cov_11.007841	5284	No terminal repeats	7	11	0.9129	NA	0	0.7197	NA	NA
