metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2254_length_5251_cov_21.730562	5251	No terminal repeats	5	11	0.9685	NA	0	2.2382	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5063_length_5252_cov_4.426015	5252	No terminal repeats	6	11	0.7962	NA	0	0.9027	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4539_length_5252_cov_8.632288	5252	No terminal repeats	5	11	0.9118	NA	0	0.33	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4535_length_5254_cov_16.319292	5254	No terminal repeats	4	11	0.8527	NA	0	1.6369	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2249_length_5254_cov_13.707444	5254	No terminal repeats	7	11	0.8717	NA	0	0.4277	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1226_length_5254_cov_10.937103	5254	No terminal repeats	6	11	0.932	NA	0	1.023	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3078_length_5255_cov_5.936538	5255	No terminal repeats	5	11	0.7962	NA	0	0.1447	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_798_length_5255_cov_10.787500	5255	No terminal repeats	4	11	0.9644	NA	0	0.4927	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4530_length_5258_cov_8.785316	5258	No terminal repeats	6	11	0.8847	NA	0	0	NA	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_1664_length_5258_cov_9.246396	5258	No terminal repeats	7	11	0.9573	NA	0	1.295	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3942_length_5259_cov_6.968678	5259	No terminal repeats	7	11	0.9368	NA	0	1.8536	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2442_length_5259_cov_10.160838	5259	No terminal repeats	3	11	0.9669	NA	0	2.3805	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2784_length_5260_cov_10.170989	5260	No terminal repeats	7	11	0.8289	NA	0	0.5256	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3191_length_5260_cov_9.190202	5260	No terminal repeats	5	11	0.8992	NA	0	0.1459	NA	NF012174
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1012_length_5260_cov_35.284342	5260	No terminal repeats	3	11	0.9251	NA	0	0.6624	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2785_length_5260_cov_6.196350	5260	No terminal repeats	6	11	0.9798	NA	0	0.6512	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3938_length_5261_cov_49.624088	5261	No terminal repeats	3	11	0.7157	NA	0	0.896	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2173_length_5261_cov_5.253554	5261	No terminal repeats	5	11	0.7991	NA	0	0.9709	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2651_length_5261_cov_10.419132	5261	No terminal repeats	4	11	0.8123	NA	0	0.1631	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_2614_length_5261_cov_4.873223	5261	No terminal repeats	6	11	0.8494	NA	0	0.4333	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5892_length_5261_cov_6.106608	5261	No terminal repeats	7	11	0.898	NA	0	0.6915	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2455_length_5262_cov_13.358172	5262	No terminal repeats	7	11	0.8617	NA	0	1.5053	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3261_length_5262_cov_35.262723	5262	No terminal repeats	6	11	0.9414	NA	0	1.1051	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2233_length_5264_cov_12.156268	5264	No terminal repeats	8	11	0.8284	NA	0	0.3584	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2230_length_5265_cov_15.481766	5265	No terminal repeats	7	11	0.729	NA	0	0	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1608_length_5266_cov_170.183650	5266	No terminal repeats	7	11	0.7961	NA	0	0.424	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1659_length_5266_cov_10.433698	5266	No terminal repeats	5	11	0.8772	NA	0	0.1792	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5037_length_5267_cov_5.966999	5267	No terminal repeats	6	11	0.8459	NA	0	0.4618	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2438_length_5267_cov_8.241366	5267	No terminal repeats	8	11	0.8484	NA	0	0	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1456_length_5267_cov_7.764390	5267	No terminal repeats	8	11	0.8869	NA	0	1.2021	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3187_length_5267_cov_14.466807	5267	No terminal repeats	6	11	0.98	NA	0	2.3177	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2565_length_5268_cov_35.259352	5268	No terminal repeats	5	11	0.9847	NA	0	1.3989	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2183_length_5269_cov_7.981972	5269	No terminal repeats	5	11	0.8733	NA	0	1.4936	NA	NF000469
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2411_length_5269_cov_34.145570	5269	No terminal repeats	4	11	0.8969	NA	0	0.3163	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5031_length_5271_cov_5.984279	5271	No terminal repeats	3	11	0.8689	NA	0	0	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5872_length_5272_cov_15.327200	5272	No terminal repeats	4	11	0.7834	NA	0	0.1769	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2773_length_5273_cov_13.526639	5273	No terminal repeats	6	11	0.7968	NA	0	0.261	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5028_length_5273_cov_6.048486	5273	No terminal repeats	1	11	0.8224	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3068_length_5273_cov_5.265236	5273	No terminal repeats	6	11	0.8616	NA	0	0.3224	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2181_length_5274_cov_10.406016	5274	No terminal repeats	6	11	0.8959	NA	0	0.5403	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2148_length_5275_cov_17.524138	5275	No terminal repeats	7	11	0.8388	NA	0	1.3707	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2219_length_5275_cov_22.616475	5275	No terminal repeats	5	11	0.8419	NA	0	0	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2770_length_5275_cov_14.230268	5275	No terminal repeats	6	11	0.9276	NA	0	0.733	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2162_length_5277_cov_12.178476	5277	No terminal repeats	5	11	0.7804	NA	0	0	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_2605_length_5277_cov_6.804098	5277	No terminal repeats	2	11	0.8524	NA	0	0.8829	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1601_length_5277_cov_26.667752	5277	No terminal repeats	7	11	0.9798	NA	0	0.8817	NA	NA
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1316_length_5279_cov_8.813936	5279	No terminal repeats	4	11	0.7232	NA	0	0.166	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_2359_length_5280_cov_15.388517	5280	No terminal repeats	3	11	0.7049	NA	0	0.686	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3241_length_5280_cov_34.880766	5280	No terminal repeats	6	11	0.8562	NA	0	0.7731	NA	NA
220804_BK_C1_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2214_length_5280_cov_8.145837	5280	No terminal repeats	3	11	0.8629	NA	0	1.5282	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1451_length_5280_cov_14.466794	5280	No terminal repeats	6	11	0.9288	NA	0	1.3968	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2175_length_5281_cov_9.702067	5281	No terminal repeats	4	11	0.8242	NA	0	0.4578	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2633_length_5281_cov_11.369499	5281	No terminal repeats	6	11	0.8761	NA	0	1.4971	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3235_length_5282_cov_36.808303	5282	No terminal repeats	5	11	0.8844	NA	0	0.32	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2156_length_5283_cov_6.711362	5283	No terminal repeats	6	11	0.9221	NA	0	0.4922	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2630_length_5284_cov_11.007841	5284	No terminal repeats	7	11	0.9129	NA	0	0.7197	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3234_length_5285_cov_6.476099	5285	No terminal repeats	9	11	0.9114	NA	0	1.3892	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3233_length_5285_cov_6.690057	5285	No terminal repeats	3	11	0.9542	NA	0	2.2375	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3230_length_5286_cov_8.148538	5286	No terminal repeats	7	11	0.759	NA	0	0.2892	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3057_length_5286_cov_4.694513	5286	No terminal repeats	7	11	0.8108	NA	0	0.3249	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_5009_length_5286_cov_6.198241	5286	No terminal repeats	6	11	0.8421	NA	0	1.017	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1595_length_5286_cov_15.126744	5286	No terminal repeats	6	11	0.9713	NA	0	0.4927	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3908_length_5287_cov_6.155390	5287	No terminal repeats	5	11	0.8139	NA	0	0.2268	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4491_length_5287_cov_9.150229	5287	No terminal repeats	4	11	0.8714	NA	0	0.2508	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5842_length_5287_cov_6.870604	5287	No terminal repeats	8	11	0.9348	NA	0	1.6859	NA	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_252_length_5288_cov_6.417734	5288	No terminal repeats	8	11	0.9721	NA	0	1.7183	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2545_length_5290_cov_13.384909	5290	No terminal repeats	7	11	0.7361	NA	0	1.1307	NA	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1220_length_5290_cov_9.575549	5290	No terminal repeats	5	11	0.7777	NA	0	0.4597	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2148_length_5291_cov_7.564171	5291	No terminal repeats	10	11	0.8074	NA	0	0	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2544_length_5291_cov_13.921696	5291	No terminal repeats	7	11	0.9701	NA	0	2.001	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4999_length_5291_cov_5.282277	5291	No terminal repeats	6	11	0.9835	NA	0	1.2972	NA	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_598_length_5292_cov_4.323659	5292	No terminal repeats	5	11	0.7072	NA	0	1.6216	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2169_length_5292_cov_8.119916	5292	No terminal repeats	6	11	0.9508	NA	0	0.4156	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3050_length_5293_cov_14.901680	5293	No terminal repeats	7	11	0.981	NA	0	2.1982	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2416_length_5294_cov_6.904180	5294	No terminal repeats	3	11	0.7964	NA	0	0.3218	NA	NA
220817_LF_B8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2542_length_5295_cov_63.336260	5295	No terminal repeats	7	11	0.8036	NA	0	0.3026	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1590_length_5295_cov_5.011450	5295	No terminal repeats	4	11	0.8661	NA	0	0	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3896_length_5298_cov_16.872211	5298	No terminal repeats	5	11	0.8398	NA	0	0.6921	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1588_length_5298_cov_108.094412	5298	No terminal repeats	6	11	0.8813	NA	0	0.3304	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5825_length_5298_cov_20.046920	5298	No terminal repeats	9	11	0.9665	NA	0	1.7183	NA	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2736_length_5299_cov_13.803585	5299	No terminal repeats	5	11	0.8247	NA	0	0.1743	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3225_length_5299_cov_6.062166	5299	No terminal repeats	8	11	0.9159	NA	0	2.7359	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2617_length_5300_cov_6.567588	5300	No terminal repeats	5	11	0.855	NA	0	1.3116	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2145_length_5300_cov_6.973308	5300	No terminal repeats	4	11	0.9825	NA	0	0.8399	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2050_length_5301_cov_7.301944	5301	No terminal repeats	9	11	0.8261	NA	0	0.3914	NA	NF033156
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1214_length_5301_cov_4.460541	5301	No terminal repeats	5	11	0.8361	NA	0	0	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2144_length_5301_cov_50.707777	5301	No terminal repeats	5	11	0.8466	NA	0	0.1528	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1586_length_5302_cov_89.256909	5302	No terminal repeats	5	11	0.732	NA	0	0	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3042_length_5302_cov_15.192300	5302	No terminal repeats	8	11	0.948	NA	0	2.0725	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4456_length_5302_cov_7.714313	5302	No terminal repeats	7	11	0.9547	NA	0	1.7311	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2163_length_5303_cov_6.022675	5303	No terminal repeats	4	11	0.7409	NA	0	0.1354	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3220_length_5303_cov_7.208841	5303	No terminal repeats	4	11	0.7722	NA	0	1.1635	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4454_length_5304_cov_7.702229	5304	No terminal repeats	6	11	0.9053	NA	0	1.5808	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2048_length_5304_cov_8.330920	5304	No terminal repeats	6	11	0.9798	NA	0	2.4268	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3040_length_5305_cov_8.553333	5305	No terminal repeats	10	11	0.9353	NA	0	0.6867	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3217_length_5305_cov_11.241905	5305	No terminal repeats	12	11	0.9528	NA	0	1.6331	NA	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_251_length_5306_cov_12.168920	5306	No terminal repeats	7	11	0.8442	NA	0	0	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3150_length_5307_cov_5.142993	5307	No terminal repeats	5	11	0.9879	NA	0	1.7183	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2406_length_5308_cov_9.079193	5308	No terminal repeats	10	11	0.9076	NA	0	1.3707	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4971_length_5308_cov_8.282696	5308	No terminal repeats	6	11	0.9471	NA	0	1.716	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5802_length_5308_cov_17.360175	5308	No terminal repeats	6	11	0.9769	NA	0	1.4476	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1439_length_5309_cov_9.299962	5309	No terminal repeats	5	11	0.7989	NA	0	0.3799	NA	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1205_length_5310_cov_8.228544	5310	No terminal repeats	3	11	0.8475	NA	0	0.7392	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1581_length_5310_cov_16.609515	5310	No terminal repeats	10	11	0.9844	NA	0	2.473	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2733_length_5311_cov_17.667047	5311	No terminal repeats	7	11	0.8588	NA	0	0.1433	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2137_length_5312_cov_6.215522	5312	No terminal repeats	6	11	0.7128	NA	0	1.2402	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4965_length_5312_cov_12.565532	5312	No terminal repeats	7	11	0.7495	NA	0	0	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2401_length_5313_cov_20.282046	5313	No terminal repeats	2	11	0.8401	NA	0	1.0367	NA	NA
220812_MW_F12_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_791_length_5313_cov_14.414416	5313	No terminal repeats	7	11	0.9893	NA	0	1.2666	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4960_length_5314_cov_7.915003	5314	No terminal repeats	3	11	0.9727	NA	0	0.4927	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4962_length_5314_cov_4.297395	5314	No terminal repeats	7	11	0.9818	NA	0	1.9419	NA	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5789_length_5315_cov_16.428897	5315	No terminal repeats	6	11	0.7345	NA	0	1.1026	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2604_length_5315_cov_7.942205	5315	No terminal repeats	6	11	0.8814	NA	0	1.5992	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_985_length_5315_cov_7.186312	5315	No terminal repeats	10	11	0.9263	NA	0	0.3464	NA	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3879_length_5316_cov_8.782171	5316	No terminal repeats	5	11	0.8616	NA	0	0.149	NA	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_983_length_5317_cov_7.499050	5317	No terminal repeats	7	11	0.8487	NA	0	0.8979	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3142_length_5317_cov_6.661536	5317	No terminal repeats	8	11	0.9179	NA	0	0.6015	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2152_length_5317_cov_203.020715	5317	No terminal repeats	6	11	0.9394	NA	0	0.4216	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4953_length_5318_cov_7.001520	5318	No terminal repeats	5	11	0.8695	NA	0	0	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2416_length_5318_cov_10.014060	5318	No terminal repeats	8	11	0.9269	NA	0	1.8197	NA	NA
220808_BK_F12_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2108_length_5318_cov_5.514725	5318	No terminal repeats	6	11	0.9759	NA	0	1.5074	NA	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_2334_length_5318_cov_25.192286	5318	No terminal repeats	4	11	0.9843	NA	1	2.3619	NA	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2134_length_5319_cov_17.722074	5319	No terminal repeats	5	11	0.9844	NA	0	3.0989	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2398_length_5321_cov_7.646981	5321	No terminal repeats	10	11	0.9512	NA	0	0.687	NA	NA
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1293_length_5322_cov_9.857794	5322	No terminal repeats	3	11	0.7881	NA	0	0.2286	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4950_length_5322_cov_4.113537	5322	No terminal repeats	7	11	0.9846	NA	0	2.1756	NA	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2724_length_5322_cov_5.534080	5322	No terminal repeats	8	11	0.9923	NA	0	6.0655	NA	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1571_length_5324_cov_11.232492	5324	No terminal repeats	6	11	0.8348	NA	0	0.1458	NA	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1570_length_5324_cov_125.571266	5324	No terminal repeats	4	11	0.8519	NA	0	0.1631	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4947_length_5324_cov_6.902828	5324	No terminal repeats	7	11	0.9339	NA	0	0.32	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4944_length_5325_cov_7.695256	5325	No terminal repeats	6	11	0.8282	NA	0	0.2471	NA	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_360_length_5325_cov_545.804554	5325	No terminal repeats	8	11	0.9686	NA	1	4.7002	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1594_length_5326_cov_5.223677	5326	No terminal repeats	3	11	0.8017	NA	0	1.4545	NA	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1941_length_5326_cov_56.717131	5326	No terminal repeats	6	11	0.9876	NA	0	1.7183	NA	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1614_length_5327_cov_8.393778	5327	No terminal repeats	2	11	0.7099	NA	0	1.0726	NA	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2394_length_5327_cov_10.460167	5327	No terminal repeats	4	11	0.7181	NA	0	0.2467	NA	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4939_length_5327_cov_8.024090	5327	No terminal repeats	5	11	0.871	NA	0	0.5256	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4437_length_5327_cov_7.828149	5327	No terminal repeats	5	11	0.8754	NA	0	0.2068	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4436_length_5327_cov_12.834219	5327	No terminal repeats	4	11	0.9764	NA	0	2.3619	NA	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1426_length_5329_cov_8.495070	5329	No terminal repeats	5	11	0.7235	NA	0	0.1616	NA	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3015_length_5329_cov_33.463026	5329	No terminal repeats	11	11	0.9844	NA	0	4.1664	NA	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2596_length_5330_cov_17.227867	5330	No terminal repeats	5	11	0.8248	NA	0	0.5033	NA	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3193_length_5330_cov_56.971943	5330	No terminal repeats	7	11	0.8478	NA	0	0.892	NA	NF033105;NF000469
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3192_length_5330_cov_123.798104	5330	No terminal repeats	6	11	0.851	NA	0	1.1287	NA	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1592_length_5330_cov_146.214787	5330	No terminal repeats	10	11	0.8765	NA	0	0	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2033_length_5330_cov_15.225592	5330	No terminal repeats	5	11	0.9007	NA	0	0.5137	NA	NA
220805_MW_S2_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2398_length_5330_cov_28.952227	5330	No terminal repeats	7	11	0.926	NA	0	1.1625	NA	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_775_length_5330_cov_8.041896	5330	No terminal repeats	7	11	0.9833	NA	0	0.8227	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3121_length_5331_cov_17.393859	5331	No terminal repeats	10	11	0.74	NA	0	0.2019	NA	NA
220811_JW_F18_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_2032_length_5332_cov_5.758764	5332	No terminal repeats	5	11	0.9218	NA	0	0.9699	NA	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2142_length_5333_cov_12.160856	5333	No terminal repeats	4	11	0.8355	NA	0	0.3953	NA	NF000272
220811_JW_F17_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1291_length_5334_cov_9.052851	5334	No terminal repeats	5	11	0.836	NA	0	0.32	NA	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4426_length_5334_cov_8.188293	5334	No terminal repeats	7	11	0.8721	NA	0	0.3908	NA	NA
220809_MW_F8_DNA_BrineA_A_contigs_plasmid_summary.tsv	NODE_2561_length_5334_cov_17.601440	5334	No terminal repeats	7	11	0.9311	NA	0	2.0258	NA	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_3114_length_5334_cov_24.397992	5334	No terminal repeats	6	11	0.9619	NA	0	1.7083	NA	NA
