seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_2187115	2900	No terminal repeats	3	11	0.836	NA	0	0	NA	NA
k141_1808509	2900	No terminal repeats	7	11	0.8188	NA	0	0	NA	NA
k141_1078207	2900	No terminal repeats	7	11	0.7847	NA	0	0	NA	NA
k141_546568	2900	No terminal repeats	4	11	0.7676	NA	0	0	NA	NA
k141_1775491	2899	No terminal repeats	4	11	0.9801	NA	0	2.7467	NA	NA
k141_416701	2899	No terminal repeats	3	11	0.8152	NA	0	0	NA	NA
k141_824314	2899	No terminal repeats	3	11	0.7894	NA	0	0.3545	NA	NA
k141_3648136	2899	No terminal repeats	3	11	0.7824	NA	0	0.3127	NA	NA
k141_542064	2899	No terminal repeats	3	11	0.7379	NA	0	0	NA	NA
k141_1730123	2898	No terminal repeats	7	11	0.8886	NA	0	0	NA	NA
k141_2956531	2898	No terminal repeats	4	11	0.8795	NA	0	0	NA	NA
k141_303009	2898	No terminal repeats	2	11	0.8109	NA	0	0	NA	NA
k141_748813	2898	No terminal repeats	5	11	0.8055	NA	0	0	NA	NA
k141_2020647	2898	No terminal repeats	4	11	0.7978	NA	0	0	NA	NA
k141_2513360	2898	No terminal repeats	5	11	0.7949	NA	0	0	NA	NA
k141_968913	2898	No terminal repeats	7	11	0.7855	NA	0	0	NA	NA
k141_1486953	2898	No terminal repeats	3	11	0.7832	NA	0	0	NA	NA
k141_2619436	2898	No terminal repeats	3	11	0.7817	NA	0	0	NA	NA
k141_2450506	2898	No terminal repeats	3	11	0.7391	NA	0	0.7841	NA	NA
k141_2978503	2897	No terminal repeats	7	11	0.9376	NA	0	1.2805	NA	NA
k141_3422391	2897	No terminal repeats	4	11	0.8966	NA	0	0	NA	NA
k141_764149	2897	No terminal repeats	4	11	0.8837	NA	0	0	NA	NA
k141_3134172	2897	No terminal repeats	4	11	0.8563	NA	0	0.2755	NA	NA
k141_381819	2897	No terminal repeats	2	11	0.826	NA	0	0	NA	NA
k141_879569	2897	No terminal repeats	5	11	0.8125	NA	0	0	NA	NA
k141_2401741	2897	No terminal repeats	7	11	0.7898	NA	0	0	NA	NA
k141_2200206	2897	No terminal repeats	2	11	0.7756	NA	0	0	NA	NA
k141_2781045	2896	No terminal repeats	5	11	0.8812	NA	0	0	NA	NA
k141_425633	2896	No terminal repeats	2	11	0.8246	NA	0	0	NA	NA
k141_1928594	2896	No terminal repeats	5	11	0.7937	NA	0	0	NA	NA
k141_1438965	2896	No terminal repeats	6	11	0.7545	NA	0	0	NA	NA
k141_209787	2896	No terminal repeats	3	11	0.7354	NA	0	0	NA	NA
k141_3116305	2896	No terminal repeats	5	11	0.701	NA	0	0	NA	NA
k141_3264163	2895	No terminal repeats	6	11	0.9777	NA	0	2.3703	NA	NA
k141_3574935	2895	No terminal repeats	3	11	0.8586	NA	0	0.3563	NA	NA
k141_1733721	2895	No terminal repeats	5	11	0.8543	NA	0	0	NA	NA
k141_1529887	2895	No terminal repeats	4	11	0.8403	NA	0	0	NA	NA
k141_519399	2895	No terminal repeats	5	11	0.8372	NA	0	0	NA	NA
k141_2133042	2895	No terminal repeats	3	11	0.7939	NA	0	0	NA	NA
k141_286679	2894	No terminal repeats	4	11	0.9805	NA	0	0.6601	NA	NA
k141_2649270	2894	No terminal repeats	5	11	0.9377	NA	0	0.7258	NA	NA
k141_1540809	2894	No terminal repeats	5	11	0.7742	NA	0	0	NA	NA
k141_1188349	2894	No terminal repeats	4	11	0.7484	NA	0	0	NA	NA
k141_2427931	2894	No terminal repeats	3	11	0.7205	NA	0	0.4731	NA	NA
k141_3563532	2894	No terminal repeats	3	11	0.7167	NA	0	1.1198	NA	NA
k141_3309252	2893	No terminal repeats	8	11	0.9883	NA	0	1.5892	NA	NA
k141_1052599	2893	No terminal repeats	4	11	0.979	NA	1	0.663	NA	NA
k141_340252	2893	No terminal repeats	4	11	0.9742	NA	0	1.6278	NA	NA
k141_3255412	2893	No terminal repeats	3	11	0.868	NA	0	0	NA	NA
k141_3161172	2893	No terminal repeats	2	11	0.8412	NA	0	0	NA	NA
k141_599604	2893	No terminal repeats	4	11	0.8312	NA	0	0	NA	NA
k141_2537823	2893	No terminal repeats	3	11	0.806	NA	0	0	NA	NA
k141_850994	2893	No terminal repeats	2	11	0.7751	NA	0	0	NA	NA
k141_1012265	2893	No terminal repeats	2	11	0.7727	NA	0	0	NA	NA
k141_3567132	2893	No terminal repeats	6	11	0.7511	NA	0	0	NA	NA
k141_12351	2893	No terminal repeats	4	11	0.7373	NA	0	0	NA	NA
k141_1915312	2893	No terminal repeats	4	11	0.7301	NA	0	0	NA	NA
k141_1992352	2893	No terminal repeats	4	11	0.7115	NA	0	0	NA	NA
k141_3223966	2892	No terminal repeats	8	11	0.914	NA	0	0.7024	NA	NA
k141_2559189	2892	No terminal repeats	5	11	0.8766	NA	0	0	NA	NA
k141_2018525	2892	No terminal repeats	5	11	0.8743	NA	0	0	NA	NA
k141_966931	2892	No terminal repeats	5	11	0.8685	NA	0	0	NA	NA
k141_322613	2892	No terminal repeats	4	11	0.8525	NA	0	0	NA	NA
k141_3540426	2892	No terminal repeats	3	11	0.7797	NA	0	0	NA	NA
k141_2327208	2892	No terminal repeats	4	11	0.735	NA	0	0	NA	NA
k141_3706536	2891	No terminal repeats	5	11	0.9611	NA	0	1.1996	NA	NA
k141_1811428	2891	No terminal repeats	4	11	0.8739	NA	0	0.4319	NA	NA
k141_1494143	2891	No terminal repeats	3	11	0.8668	NA	0	0	NA	NA
k141_3471091	2891	No terminal repeats	4	11	0.8398	NA	0	0	NA	NA
k141_2939969	2891	No terminal repeats	4	11	0.8203	NA	0	0	NA	NA
k141_3223138	2891	No terminal repeats	3	11	0.7978	NA	0	0	NA	NA
k141_3584797	2891	No terminal repeats	3	11	0.7583	NA	0	0	NA	NA
k141_3096263	2891	No terminal repeats	4	11	0.7032	NA	0	0	NA	NA
k141_3681590	2890	No terminal repeats	5	11	0.8784	NA	0	0	NA	NA
k141_3702163	2890	No terminal repeats	5	11	0.8749	NA	0	0	NA	NA
k141_3315206	2890	No terminal repeats	4	11	0.7443	NA	0	0	NA	NA
k141_1727906	2890	No terminal repeats	3	11	0.7393	NA	0	0	NA	NA
k141_138643	2889	No terminal repeats	5	11	0.9677	NA	0	1.2541	NA	NA
k141_1297358	2889	No terminal repeats	4	11	0.8836	NA	0	0.4784	NA	NA
k141_2277491	2889	No terminal repeats	5	11	0.7933	NA	0	0	NA	NA
k141_2433090	2889	No terminal repeats	5	11	0.7123	NA	0	0	NA	NA
k141_275703	2888	No terminal repeats	4	11	0.9542	NA	0	1.7853	NA	NA
k141_1809017	2888	No terminal repeats	4	11	0.8858	NA	0	0.6985	NA	NA
k141_3564702	2888	No terminal repeats	5	11	0.8792	NA	0	0	NA	NA
k141_2474876	2888	No terminal repeats	3	11	0.8294	NA	0	0	NA	NA
k141_3483093	2888	No terminal repeats	4	11	0.8207	NA	0	0	NA	NA
k141_3473446	2888	No terminal repeats	6	11	0.7819	NA	0	0	NA	NA
k141_2036492	2888	No terminal repeats	3	11	0.7324	NA	0	0	NA	NA
k141_2445401	2888	No terminal repeats	4	11	0.7239	NA	0	0	NA	NA
k141_474743	2887	DTR	3	11	0.9735	NA	1	1.2116	NA	NA
k141_1975919	2887	No terminal repeats	5	11	0.941	NA	0	1.7154	NA	NA
k141_2783488	2887	No terminal repeats	4	11	0.8814	NA	0	0	NA	NA
k141_3575596	2887	No terminal repeats	4	11	0.8805	NA	0	0	NA	NA
k141_2387659	2887	No terminal repeats	6	11	0.8503	NA	0	0	NA	NA
k141_2146088	2887	No terminal repeats	1	11	0.7936	NA	0	0	NA	NA
k141_674129	2887	No terminal repeats	5	11	0.7734	NA	0	0	NA	NA
k141_612479	2887	No terminal repeats	4	11	0.7586	NA	0	0	NA	NA
k141_1283002	2887	No terminal repeats	4	11	0.7296	NA	0	0	NA	NA
k141_190442	2887	No terminal repeats	2	11	0.7209	NA	0	0	NA	NA
k141_1917478	2886	No terminal repeats	6	11	0.9144	NA	0	0	NA	NA
k141_1063871	2886	No terminal repeats	3	11	0.8571	NA	0	0	NA	NA
k141_3091598	2886	No terminal repeats	4	11	0.8389	NA	0	0	NA	NA
k141_3533845	2886	No terminal repeats	5	11	0.8274	NA	0	0	NA	NA
k141_948562	2886	No terminal repeats	4	11	0.7944	NA	0	0	NA	NA
k141_3266897	2886	No terminal repeats	6	11	0.7936	NA	0	0	NA	NA
k141_2322274	2886	No terminal repeats	5	11	0.7906	NA	0	0	NA	NA
k141_3238029	2886	No terminal repeats	5	11	0.7608	NA	0	0	NA	NA
k141_2299383	2885	No terminal repeats	5	11	0.9166	NA	0	2.1746	NA	NA
k141_2109449	2885	No terminal repeats	5	11	0.8942	NA	0	0	NA	NA
k141_2380627	2885	No terminal repeats	3	11	0.8762	NA	0	0.6823	NA	NA
k141_3744510	2885	No terminal repeats	4	11	0.8634	NA	0	0.7955	NA	NA
k141_2761975	2885	No terminal repeats	7	11	0.8593	NA	0	0	NA	NA
k141_2157816	2885	No terminal repeats	6	11	0.8357	NA	0	0	NA	NA
k141_2577828	2885	No terminal repeats	2	11	0.8161	NA	0	0.5771	NA	NA
k141_2981532	2885	No terminal repeats	4	11	0.8118	NA	0	0	NA	NA
k141_926070	2885	No terminal repeats	4	11	0.7882	NA	0	0	NA	NA
k141_3640611	2885	No terminal repeats	3	11	0.7619	NA	0	0	NA	NA
k141_2192080	2885	No terminal repeats	5	11	0.739	NA	0	0	NA	NA
k141_3408431	2885	No terminal repeats	4	11	0.7228	NA	0	0	NA	NA
k141_3036987	2884	DTR	2	11	0.8359	NA	0	0	NA	NA
k141_3477378	2884	DTR	3	11	0.7691	NA	0	0	NA	NA
k141_3275329	2884	ITR	6	11	0.7527	NA	0	0	NA	NA
k141_5625	2884	No terminal repeats	5	11	0.9282	NA	0	0.9178	NA	NA
k141_3474799	2884	No terminal repeats	3	11	0.8252	NA	0	0.2207	NA	NA
k141_3084591	2884	No terminal repeats	5	11	0.8005	NA	0	0	NA	NA
k141_1881213	2884	No terminal repeats	3	11	0.7734	NA	0	0	NA	NA
k141_1219973	2884	No terminal repeats	6	11	0.7615	NA	0	0	NA	NA
k141_1766251	2884	No terminal repeats	2	11	0.7408	NA	0	0	NA	NA
k141_2530585	2884	No terminal repeats	6	11	0.7241	NA	0	0	NA	NA
k141_2027916	2883	No terminal repeats	4	11	0.9801	NA	0	3.0821	NA	NA
k141_3107886	2883	No terminal repeats	4	11	0.8856	NA	0	0	NA	NA
k141_3532557	2883	No terminal repeats	4	11	0.8423	NA	0	0.4631	NA	NA
k141_3726809	2883	No terminal repeats	4	11	0.8153	NA	0	0.9769	NA	NA
k141_3096697	2882	No terminal repeats	3	11	0.8829	NA	0	2.4887	NA	NA
k141_905698	2882	No terminal repeats	2	11	0.7496	NA	0	0.7223	NA	NA
k141_1541662	2881	No terminal repeats	3	11	0.9897	NA	2	2.118	NA	NA
k141_894972	2881	No terminal repeats	4	11	0.9119	NA	0	0.4012	NA	NA
k141_1113204	2881	No terminal repeats	3	11	0.8604	NA	0	0	NA	NA
k141_575514	2881	No terminal repeats	5	11	0.7638	NA	0	0.3478	NA	NA
k141_3429479	2881	No terminal repeats	4	11	0.7445	NA	0	0	NA	NA
k141_194596	2881	No terminal repeats	4	11	0.7046	NA	0	0	NA	NA
k141_2486995	2880	No terminal repeats	4	11	0.8245	NA	0	1.5982	NA	NA
k141_3186462	2880	No terminal repeats	3	11	0.7604	NA	0	0	NA	NA
k141_2712692	2880	No terminal repeats	4	11	0.7387	NA	0	0	NA	NA
k141_1604631	2879	No terminal repeats	6	11	0.8888	NA	0	0	NA	NA
k141_3785839	2879	No terminal repeats	5	11	0.8578	NA	0	0	NA	NA
k141_171194	2879	No terminal repeats	4	11	0.8199	NA	0	0	NA	NA
k141_1305836	2879	No terminal repeats	6	11	0.7737	NA	0	0	NA	NA
k141_417495	2879	No terminal repeats	2	11	0.7634	NA	0	1.0755	NA	NA
k141_2010653	2878	No terminal repeats	6	11	0.9839	NA	0	2.0413	NA	NA
k141_327556	2878	No terminal repeats	6	11	0.908	NA	0	0	NA	NA
k141_2892146	2878	No terminal repeats	4	11	0.8406	NA	0	0.8535	NA	NA
k141_579777	2878	No terminal repeats	4	11	0.8382	NA	0	0	NA	NA
k141_2780827	2878	No terminal repeats	6	11	0.813	NA	0	0	NA	NA
k141_3304203	2878	No terminal repeats	3	11	0.791	NA	0	0	NA	NA
k141_1783509	2878	No terminal repeats	3	11	0.7801	NA	0	0	NA	NA
k141_3784016	2878	No terminal repeats	2	11	0.7721	NA	0	0.801	NA	NA
k141_3114841	2876	No terminal repeats	7	11	0.9752	NA	0	1.7183	NA	NA
k141_1005762	2876	No terminal repeats	3	11	0.8973	NA	0	0.3464	NA	NA
k141_1127107	2876	No terminal repeats	4	11	0.8808	NA	0	1.8197	NA	NA
k141_2032789	2876	No terminal repeats	5	11	0.8491	NA	0	0	NA	NA
k141_2538544	2876	No terminal repeats	5	11	0.8269	NA	0	0	NA	NA
k141_154473	2876	No terminal repeats	4	11	0.7966	NA	0	0.4112	NA	NA
k141_142633	2876	No terminal repeats	3	11	0.7543	NA	0	0.2142	NA	NA
k141_299256	2876	No terminal repeats	3	11	0.7177	NA	0	0	NA	NA
k141_787309	2875	No terminal repeats	4	11	0.99	NA	0	4.0127	NA	NA
k141_3056297	2875	No terminal repeats	4	11	0.761	NA	0	0	NA	NA
k141_3275532	2875	No terminal repeats	5	11	0.7389	NA	0	0.5943	NA	NA
k141_3617861	2874	No terminal repeats	4	11	0.9155	NA	0	1.0711	NA	NA
k141_805525	2874	No terminal repeats	3	11	0.9091	NA	0	1.1818	NA	NA
k141_3573479	2874	No terminal repeats	4	11	0.8917	NA	0	0	NA	NA
k141_3395077	2874	No terminal repeats	6	11	0.8743	NA	0	0	NA	NA
k141_477927	2874	No terminal repeats	2	11	0.841	NA	0	0	NA	NA
k141_595767	2874	No terminal repeats	6	11	0.7815	NA	0	0	NA	NA
k141_903425	2874	No terminal repeats	4	11	0.7488	NA	0	0	NA	NA
k141_3651480	2874	No terminal repeats	3	11	0.7083	NA	0	0	NA	NA
k141_1328525	2873	No terminal repeats	6	11	0.9717	NA	0	4.0902	NA	NA
k141_3414112	2873	No terminal repeats	5	11	0.8866	NA	0	0	NA	NA
k141_2978286	2873	No terminal repeats	6	11	0.883	NA	0	0	NA	NA
k141_333186	2873	No terminal repeats	6	11	0.8336	NA	0	0	NA	NA
k141_3776364	2873	No terminal repeats	7	11	0.7811	NA	0	0	NA	NA
k141_3375817	2873	No terminal repeats	3	11	0.7724	NA	0	0.2999	NA	NA
k141_427372	2873	No terminal repeats	4	11	0.7705	NA	0	0	NA	NA
k141_2202096	2873	No terminal repeats	3	11	0.7653	NA	0	0	NA	NA
k141_1027796	2873	No terminal repeats	6	11	0.7566	NA	0	0	NA	NA
k141_3255603	2872	DTR	5	11	0.7781	NA	0	0	NA	NA
k141_816883	2872	No terminal repeats	4	11	0.9638	NA	0	1.3452	NA	NA
k141_2526966	2872	No terminal repeats	4	11	0.9437	NA	0	0.0557	NA	NA
k141_1470719	2872	No terminal repeats	5	11	0.8938	NA	0	2.8799	NA	NA
k141_3110679	2872	No terminal repeats	6	11	0.8429	NA	0	0	NA	NA
k141_1844783	2872	No terminal repeats	5	11	0.8296	NA	0	0	NA	NA
k141_3108519	2872	No terminal repeats	3	11	0.8206	NA	0	0.475	NA	NA
k141_3330916	2872	No terminal repeats	4	11	0.7875	NA	0	0	NA	NA
k141_1005008	2872	No terminal repeats	4	11	0.7499	NA	0	0	NA	NA
k141_109752	2871	No terminal repeats	3	11	0.8989	NA	0	0.6758	NA	NA
k141_1531110	2871	No terminal repeats	7	11	0.8642	NA	0	0.1728	NA	NA
k141_2427924	2871	No terminal repeats	4	11	0.7568	NA	0	0	NA	NA
k141_3164759	2871	No terminal repeats	4	11	0.7463	NA	0	0	NA	NA
k141_1466786	2871	No terminal repeats	6	11	0.7199	NA	0	0	NA	NA
k141_3318541	2870	DTR	4	11	0.8567	NA	0	0	NA	NA
k141_985127	2870	No terminal repeats	4	11	0.9361	NA	0	0.9943	NA	NA
k141_1524353	2870	No terminal repeats	3	11	0.8887	NA	0	0	NA	NA
k141_3050285	2870	No terminal repeats	8	11	0.8541	NA	0	0	NA	NA
k141_2330651	2870	No terminal repeats	2	11	0.8522	NA	0	0	NA	NA
k141_1602356	2869	No terminal repeats	7	11	0.9184	NA	0	1.2046	NA	NA
k141_2088987	2869	No terminal repeats	5	11	0.89	NA	0	0	NA	NA
k141_2805413	2869	No terminal repeats	7	11	0.8318	NA	0	0	NA	NA
k141_26874	2869	No terminal repeats	3	11	0.8107	NA	0	0.1734	NA	NA
k141_1690186	2869	No terminal repeats	2	11	0.7538	NA	0	0	NA	NA
k141_90527	2869	No terminal repeats	5	11	0.701	NA	0	0	NA	NA
k141_3301471	2868	DTR	3	11	0.7379	NA	0	0	NA	NA
k141_3059213	2868	No terminal repeats	3	11	0.9269	NA	0	0.9706	NA	NA
k141_2969898	2868	No terminal repeats	3	11	0.8841	NA	0	0	NA	NA
k141_915658	2868	No terminal repeats	5	11	0.8562	NA	0	0	NA	NA
k141_2988822	2868	No terminal repeats	5	11	0.8376	NA	0	0	NA	NA
k141_3403659	2868	No terminal repeats	6	11	0.8151	NA	0	0	NA	NA
k141_3401125	2868	No terminal repeats	5	11	0.8081	NA	0	0	NA	NA
k141_3042098	2868	No terminal repeats	4	11	0.7705	NA	0	0	NA	NA
k141_432712	2868	No terminal repeats	6	11	0.7504	NA	0	0	NA	NA
k141_2048653	2868	No terminal repeats	4	11	0.7224	NA	0	0	NA	NA
k141_3063221	2867	DTR	3	11	0.8581	NA	0	0	NA	NA
k141_1441544	2867	No terminal repeats	4	11	0.8225	NA	0	0	NA	NA
k141_2582556	2867	No terminal repeats	2	11	0.7833	NA	0	0	NA	NA
k141_901192	2867	No terminal repeats	4	11	0.7686	NA	0	0	NA	NA
k141_975028	2867	No terminal repeats	4	11	0.7676	NA	0	0	NA	NA
k141_912185	2867	No terminal repeats	4	11	0.7477	NA	0	0	NA	NA
k141_1035390	2867	No terminal repeats	2	11	0.7109	NA	0	0	NA	NA
k141_430775	2866	No terminal repeats	4	11	0.8773	NA	0	0.8614	NA	NA
k141_582622	2866	No terminal repeats	3	11	0.7397	NA	0	0	NA	NA
k141_3580782	2866	No terminal repeats	4	11	0.7238	NA	0	0	NA	NA
k141_1654500	2866	No terminal repeats	2	11	0.7054	NA	0	0.6239	NA	NA
k141_2818318	2865	No terminal repeats	7	11	0.8508	NA	0	0	NA	NA
k141_2693046	2865	No terminal repeats	6	11	0.8228	NA	0	0	NA	NA
k141_1017865	2865	No terminal repeats	4	11	0.8005	NA	0	0	NA	NA
k141_1679088	2865	No terminal repeats	7	11	0.7763	NA	0	0	NA	NA
k141_3629257	2865	No terminal repeats	3	11	0.7162	NA	0	0	NA	NA
k141_649597	2864	No terminal repeats	4	11	0.9851	NA	0	1.7183	NA	NA
k141_654861	2864	No terminal repeats	5	11	0.9354	NA	0	1.4636	NA	NA
k141_3306390	2864	No terminal repeats	6	11	0.8538	NA	0	0	NA	NA
k141_1864098	2864	No terminal repeats	4	11	0.8469	NA	0	0	NA	NA
k141_483825	2864	No terminal repeats	4	11	0.8011	NA	0	0	NA	NA
k141_402819	2864	No terminal repeats	4	11	0.7993	NA	0	0	NA	NA
k141_2074184	2864	No terminal repeats	4	11	0.7725	NA	0	0	NA	NA
k141_2623011	2864	No terminal repeats	3	11	0.7586	NA	0	0	NA	NA
k141_1444106	2863	No terminal repeats	5	11	0.8944	NA	0	0.7258	NA	NA
k141_3523434	2863	No terminal repeats	4	11	0.8629	NA	0	0	NA	NA
k141_939191	2862	No terminal repeats	5	11	0.9833	NA	1	1.1679	NA	NA
k141_922832	2862	No terminal repeats	3	11	0.9024	NA	1	1.2389	NA	NA
k141_3032163	2862	No terminal repeats	5	11	0.7931	NA	0	0	NA	NA
k141_1794882	2862	No terminal repeats	3	11	0.7911	NA	0	0	NA	NA
k141_2930546	2862	No terminal repeats	2	11	0.755	NA	0	0	NA	NA
k141_2363336	2862	No terminal repeats	2	11	0.746	NA	0	0	NA	NA
k141_3515182	2862	No terminal repeats	8	11	0.7405	NA	0	0.6457	NA	NA
k141_3029624	2862	No terminal repeats	3	11	0.7258	NA	0	0.3073	NA	NA
k141_1422522	2862	No terminal repeats	3	11	0.7203	NA	0	0	NA	NA
k141_852169	2862	No terminal repeats	6	11	0.7104	NA	0	0	NA	NA
k141_388470	2861	No terminal repeats	6	11	0.8946	NA	0	0	NA	NA
k141_2168358	2861	No terminal repeats	5	11	0.8382	NA	0	0	NA	NA
k141_3187556	2861	No terminal repeats	6	11	0.8142	NA	0	0	NA	NA
k141_3095260	2861	No terminal repeats	5	11	0.8122	NA	0	0	NA	NA
k141_3071512	2861	No terminal repeats	4	11	0.8044	NA	0	0	NA	NA
k141_1240964	2861	No terminal repeats	3	11	0.802	NA	0	0	NA	NA
k141_2270247	2861	No terminal repeats	2	11	0.7969	NA	0	0	NA	NA
k141_2976798	2860	DTR	4	11	0.8575	NA	0	0	NA	NA
k141_1958412	2860	No terminal repeats	3	11	0.9493	NA	0	1.3814	NA	NA
k141_2832581	2860	No terminal repeats	3	11	0.8449	NA	0	0	NA	NA
k141_1542866	2860	No terminal repeats	5	11	0.8402	NA	0	0	NA	NA
k141_1862151	2860	No terminal repeats	4	11	0.8125	NA	0	0.5291	NA	NA
k141_3075355	2860	No terminal repeats	1	11	0.7585	NA	0	0	NA	NA
k141_1817178	2859	No terminal repeats	2	11	0.9937	NA	0	1.7183	NA	NA
k141_3079103	2859	No terminal repeats	5	11	0.872	NA	0	0	NA	NA
k141_2417443	2859	No terminal repeats	4	11	0.8537	NA	0	0	NA	NA
k141_1502409	2859	No terminal repeats	2	11	0.8448	NA	0	0	NA	NA
k141_981591	2859	No terminal repeats	5	11	0.8129	NA	0	1.0302	NA	NA
k141_2996445	2858	No terminal repeats	7	11	0.9946	NA	0	9.0358	NA	NA
k141_2643689	2858	No terminal repeats	5	11	0.9652	NA	0	0.7474	NA	NA
k141_2985646	2858	No terminal repeats	5	11	0.8972	NA	0	0.2959	NA	NA
k141_2477050	2858	No terminal repeats	6	11	0.8762	NA	0	0.4683	NA	NA
k141_180128	2858	No terminal repeats	4	11	0.8402	NA	0	1.507	NA	NA
k141_3059698	2858	No terminal repeats	4	11	0.8217	NA	0	0	NA	NA
k141_1711513	2857	DTR	5	11	0.9113	NA	0	0	NA	NA
k141_3075176	2857	No terminal repeats	4	11	0.9755	NA	1	1.4793	NA	NA
k141_137269	2857	No terminal repeats	4	11	0.9103	NA	0	1.6228	NA	NA
k141_3117763	2857	No terminal repeats	2	11	0.8333	NA	0	0	NA	NA
k141_1848197	2857	No terminal repeats	4	11	0.8092	NA	0	0.3646	NA	NA
k141_2315339	2857	No terminal repeats	4	11	0.7546	NA	0	0	NA	NA
k141_594201	2857	No terminal repeats	5	11	0.7336	NA	0	0.5598	NA	NA
k141_3483489	2857	No terminal repeats	5	11	0.7222	NA	0	0	NA	NA
k141_1071776	2856	No terminal repeats	4	11	0.8947	NA	0	0	NA	NA
k141_695185	2856	No terminal repeats	2	11	0.843	NA	0	0	NA	NA
k141_1081566	2856	No terminal repeats	4	11	0.7622	NA	0	0	NA	NA
k141_3202828	2856	No terminal repeats	4	11	0.7207	NA	0	0	NA	NA
k141_1918633	2856	No terminal repeats	3	11	0.7186	NA	0	0	NA	NA
k141_3791947	2856	No terminal repeats	3	11	0.7153	NA	0	0	NA	NA
k141_3500069	2855	ITR	4	11	0.8748	NA	0	0	NA	NA
k141_624128	2855	No terminal repeats	4	11	0.866	NA	0	0	NA	NA
k141_2113761	2855	No terminal repeats	5	11	0.8399	NA	0	0	NA	NA
k141_333141	2855	No terminal repeats	3	11	0.8396	NA	0	0	NA	NA
k141_2746442	2855	No terminal repeats	3	11	0.7974	NA	0	0	NA	NA
k141_1211036	2855	No terminal repeats	2	11	0.7956	NA	0	0	NA	NA
k141_1516300	2855	No terminal repeats	5	11	0.7935	NA	0	0	NA	NA
k141_832007	2855	No terminal repeats	3	11	0.7603	NA	0	0	NA	NA
k141_863402	2855	No terminal repeats	5	11	0.7423	NA	0	0	NA	NA
k141_50081	2855	No terminal repeats	3	11	0.7245	NA	0	0	NA	NA
k141_3059180	2855	No terminal repeats	1	11	0.7204	NA	0	0	NA	NA
k141_3359419	2855	No terminal repeats	5	11	0.7162	NA	0	0	NA	NA
k141_3324212	2854	No terminal repeats	4	11	0.9819	NA	0	3.4354	NA	NA
k141_2018617	2854	No terminal repeats	3	11	0.8743	NA	0	0	NA	NA
k141_3489883	2854	No terminal repeats	6	11	0.8346	NA	0	0	NA	NA
k141_190679	2854	No terminal repeats	3	11	0.8243	NA	0	0	NA	NA
k141_536847	2854	No terminal repeats	4	11	0.803	NA	0	0	NA	NA
k141_3170357	2854	No terminal repeats	4	11	0.7976	NA	0	0	NA	NA
k141_308156	2854	No terminal repeats	5	11	0.7744	NA	0	0	NA	NA
k141_2509179	2854	No terminal repeats	4	11	0.7275	NA	0	0	NA	NA
k141_1765529	2853	No terminal repeats	4	11	0.8346	NA	0	0	NA	NA
k141_955332	2853	No terminal repeats	3	11	0.8104	NA	0	0	NA	NA
k141_2154701	2853	No terminal repeats	6	11	0.81	NA	0	0	NA	NA
k141_3657970	2853	No terminal repeats	3	11	0.8091	NA	0	0.7601	NA	NA
k141_3659524	2853	No terminal repeats	6	11	0.8	NA	0	0	NA	NA
k141_181999	2853	No terminal repeats	3	11	0.7992	NA	0	0	NA	NA
k141_853226	2853	No terminal repeats	5	11	0.7491	NA	0	0	NA	NA
k141_748808	2853	No terminal repeats	3	11	0.735	NA	0	1.1034	NA	NA
k141_548345	2853	No terminal repeats	4	11	0.7237	NA	0	0	NA	NA
k141_1827801	2853	No terminal repeats	4	11	0.7199	NA	0	0	NA	NA
k141_1492220	2852	No terminal repeats	5	11	0.9912	NA	0	4.716	NA	NA
k141_3073607	2852	No terminal repeats	7	11	0.8723	NA	0	0	NA	NA
k141_2597244	2852	No terminal repeats	4	11	0.8291	NA	0	1.25	NA	NA
k141_1455389	2852	No terminal repeats	6	11	0.8046	NA	0	0	NA	NA
k141_1394159	2852	No terminal repeats	2	11	0.7921	NA	0	0	NA	NA
k141_2616461	2852	No terminal repeats	3	11	0.7864	NA	0	0	NA	NA
k141_839932	2852	No terminal repeats	4	11	0.7329	NA	0	0	NA	NA
k141_3535075	2851	No terminal repeats	5	11	0.886	NA	0	0	NA	NA
k141_2657244	2851	No terminal repeats	2	11	0.8781	NA	0	0.4927	NA	NA
k141_1484593	2851	No terminal repeats	5	11	0.8039	NA	0	0	NA	NA
k141_2138085	2851	No terminal repeats	2	11	0.7822	NA	0	0	NA	NA
k141_2821952	2851	No terminal repeats	4	11	0.7305	NA	0	0	NA	NA
k141_2292644	2851	No terminal repeats	3	11	0.7044	NA	0	0	NA	NA
k141_2659922	2850	No terminal repeats	5	11	0.911	NA	0	1.5047	NA	NA
k141_1767604	2850	No terminal repeats	2	11	0.8508	NA	0	0	NA	NA
k141_1636460	2850	No terminal repeats	4	11	0.7599	NA	0	0	NA	NA
k141_3158165	2850	No terminal repeats	3	11	0.7579	NA	0	0	NA	NA
k141_83727	2850	No terminal repeats	3	11	0.7532	NA	0	0.2845	NA	NA
k141_750895	2850	No terminal repeats	4	11	0.752	NA	0	1.716	NA	NA
k141_476973	2849	No terminal repeats	4	11	0.9682	NA	0	0.9903	NA	NA
k141_1026325	2849	No terminal repeats	1	11	0.9479	NA	1	1.6297	NA	NA
